sy_pnum,st_teff,st_rad,st_mass,st_met,st_lum,st_logg
4,5860.88,1.9,1.06,-0.029,0.586,3.9
3,5495.56,0.77,0.96,0.033,-0.313,4.65
1,5913.0,1.16,1.05,-0.07,0.173,4.33
2,7852.93,1.47,1.87,-0.08,0.867,4.38
4,6139.09,1.49,1.16,-0.001,0.453,4.16
2,5750.81,1.29,1.03,0.145,0.216,4.23
2,5349.15,0.94,0.92,0.04,-0.185,4.45
2,6503.59,1.3,1.33,-0.128,0.433,4.34
2,5665.19,1.03,1.01,0.151,-0.007,4.42
1,5606.0,1.03,0.89,-0.34,-0.027,4.36
3,6492.3,1.29,1.33,0.041,0.428,4.34
2,6018.64,1.56,1.11,-0.023,0.461,4.09
2,5496.97,0.94,0.96,0.035,-0.138,4.47
2,5911.0,1.63,1.07,-0.2,0.462,4.04
2,6006.0,1.66,1.11,-0.17,0.51,4.04
2,6203.43,1.47,1.19,0.024,0.459,4.18
2,5745.22,1.28,1.03,-0.156,0.209,4.23
3,5529.7,1.66,0.97,0.397,0.365,3.99
2,6199.63,1.3,1.19,-0.031,0.351,4.29
2,4799.55,0.71,0.78,0.197,-0.617,4.62
2,5395.36,2.19,0.94,0.03,0.562,3.73
4,5391.0,0.79,0.94,-0.3,-0.322,4.61
2,5651.01,1.05,1.0,0.132,0.006,4.4
2,5794.01,1.31,1.04,-0.197,0.244,4.22
2,5553.0,1.38,0.98,0.07,0.212,4.15
3,5670.31,1.42,1.01,0.111,0.274,4.14
2,5939.36,1.42,1.08,-0.104,0.357,4.16
2,4707.13,0.71,0.75,0.137,-0.655,4.62
3,6407.65,1.47,1.29,-0.202,0.514,4.22
2,5637.57,1.24,1.0,0.082,0.146,4.25
2,5500.82,1.74,0.96,-0.459,0.396,3.94
2,5835.36,1.15,1.05,-0.4,0.137,4.34
1,6404.12,1.21,1.29,-0.037,0.346,4.38
2,5174.86,0.83,0.88,-0.044,-0.352,4.54
2,6026.51,1.15,1.12,-0.436,0.195,4.37
2,6414.2,1.48,1.29,0.032,0.524,4.21
2,3931.0,0.55,0.58,-0.02,-1.194,4.72
2,5509.61,0.94,0.97,0.156,-0.135,4.48
3,4577.0,0.63,0.72,0.053,-0.811,4.71
1,5772.0,1.6,1.03,0.12,0.406,4.05
1,5857.0,1.49,1.22,0.17,0.354,4.17
4,6223.39,1.09,1.2,-0.08,0.203,4.44
3,6111.03,1.87,1.15,0.079,0.644,3.95
2,5597.0,1.12,0.99,0.2,0.048,4.33
2,5487.0,1.06,0.96,0.34,-0.039,4.37
1,6078.0,1.25,1.14,-0.12,0.283,4.3
1,5386.0,0.91,0.93,0.04,-0.202,4.49
1,5651.75,1.41,1.0,0.315,0.262,4.14
1,6273.0,1.35,1.21,0.01,0.435,4.26
1,6304.0,1.43,1.24,0.02,0.462,4.22
4,4974.0,0.79,0.83,0.23,-0.509,4.54
4,4837.0,0.73,0.79,0.11,-0.579,4.6
1,5832.83,1.33,1.05,0.371,0.269,4.21
2,4320.24,0.71,0.68,-0.439,-0.805,4.57
3,5620.27,1.09,1.0,0.126,0.028,4.36
2,5151.65,0.78,0.87,-0.204,-0.411,4.59
1,5308.0,0.76,0.79,-0.25,-0.398,4.61
1,5265.34,0.81,0.9,-0.271,-0.341,4.57
1,5883.0,1.28,1.07,0.19,0.247,4.25
1,5972.0,1.24,1.15,0.23,0.24,4.31
1,5616.02,1.02,0.99,0.091,-0.031,4.42
1,5790.0,0.99,1.07,0.26,-0.018,4.57
2,5460.0,0.94,1.01,0.44,-0.15,4.5
1,5211.36,0.83,0.89,0.442,-0.337,4.55
1,5170.0,0.86,0.93,0.24,-0.323,4.54
1,5725.0,0.92,0.91,-0.21,-0.089,4.47
1,5549.0,0.91,0.98,-0.22,-0.148,4.51
1,5800.0,1.35,0.96,-0.19,0.29,4.14
1,5150.0,0.8,0.87,0.09,-0.39,4.57
1,5003.05,0.78,0.83,0.318,-0.46,4.57
1,6041.0,1.36,1.12,0.33,0.349,4.22
1,6019.0,1.34,1.23,0.43,0.326,4.54
2,5959.75,1.34,1.09,0.067,0.312,4.22
3,6013.71,1.64,1.11,-0.023,0.498,4.06
1,6360.0,2.26,1.46,-0.01,0.88,3.89
1,5765.45,1.42,1.03,0.312,0.305,4.14
1,5977.0,1.38,1.2,0.25,0.33,4.24
1,6161.0,3.21,1.54,-0.18,1.129,3.61
1,6011.95,2.31,1.11,-0.12,0.798,3.76
2,4651.0,0.7,0.73,0.01,-0.701,4.62
1,4551.0,0.68,0.71,0.0,-0.762,4.63
1,3748.0,0.52,0.54,0.16,-1.357,4.74
1,5431.0,0.87,0.88,0.02,-0.236,4.51
1,5757.0,1.5,1.03,0.26,0.347,4.1
1,4134.0,0.56,0.57,-0.3,-1.102,4.71
1,4340.0,0.55,0.57,-0.57,-1.051,4.71
1,4402.0,0.6,0.61,-0.37,-0.932,4.67
1,4723.0,0.71,0.74,-0.01,-0.664,4.61
5,5058.0,0.8,0.84,-0.37,-0.425,4.56
1,5461.54,0.9,0.95,0.055,-0.19,4.51
3,6197.21,1.64,1.19,0.128,0.554,4.08
1,5728.0,1.12,1.02,0.18,0.084,4.35
1,5517.23,0.86,0.97,-0.024,-0.207,4.55
3,5640.0,1.11,1.0,0.21,0.053,4.35
3,5155.0,0.94,0.9,0.41,-0.255,4.45
3,5155.0,0.94,0.9,0.41,-0.255,4.45
1,5831.34,1.3,1.05,-0.069,0.246,4.23
1,5632.02,1.15,1.0,-0.399,0.079,4.32
1,5873.66,1.69,1.06,0.234,0.484,4.01
1,5718.05,1.48,1.02,0.048,0.323,4.11
1,5439.49,0.81,0.95,0.115,-0.286,4.6
3,5636.0,0.96,1.05,-0.25,-0.076,4.49
3,5611.93,0.93,0.99,-0.043,-0.116,4.5
1,4834.01,0.79,0.78,0.196,-0.513,4.54
1,5719.81,1.65,1.02,-0.255,0.417,4.01
1,5207.0,0.77,0.89,-0.142,-0.409,4.62
5,5160.0,0.9,0.87,0.2,-0.289,4.47
1,6327.82,1.44,1.25,0.078,0.478,4.22
1,5652.55,1.32,1.0,-0.07,0.207,4.19
1,4715.0,0.81,0.76,-0.15,-0.539,4.5
1,6131.93,1.47,1.16,-0.357,0.439,4.17
1,5601.0,0.91,0.99,-0.05,-0.135,4.52
1,5778.0,1.09,1.04,0.14,0.079,4.38
1,4998.39,0.73,0.83,0.114,-0.518,4.62
1,6007.22,1.41,1.11,0.152,0.365,4.19
1,5166.12,0.77,0.87,0.014,-0.416,4.6
1,5629.15,1.28,1.0,-0.002,0.172,4.22
1,6295.0,1.78,1.23,0.07,0.652,4.03
1,6297.0,1.79,1.37,0.04,0.669,4.07
2,6173.0,1.62,1.18,-0.04,0.536,4.09
1,5674.12,1.18,1.01,0.287,0.116,4.3
1,6133.77,1.23,1.16,0.087,0.288,4.32
1,6008.0,1.34,1.11,0.16,0.326,4.23
1,6203.12,1.21,1.19,-0.087,0.289,4.35
1,5971.55,1.22,1.1,-0.046,0.233,4.3
1,5641.07,1.54,1.0,-0.42,0.332,4.07
2,6023.54,1.63,1.12,-0.341,0.498,4.06
1,5998.99,1.39,1.11,0.06,0.353,4.2
1,5604.05,1.04,0.99,-0.144,-0.019,4.4
1,5272.08,0.82,0.9,0.161,-0.335,4.57
1,6663.52,1.62,1.41,0.023,0.671,4.17
1,6373.72,1.74,1.27,0.23,0.655,4.06
1,5411.4,0.82,0.94,0.078,-0.28,4.58
2,5842.52,1.62,1.05,-0.068,0.439,4.04
1,5724.56,1.52,1.02,0.346,0.351,4.08
1,6283.5,1.22,1.23,0.103,0.323,4.35
1,5585.22,1.28,0.99,-0.09,0.158,4.22
1,5685.71,0.88,1.01,-0.229,-0.132,4.55
1,4784.52,0.77,0.77,-0.004,-0.552,4.55
1,4590.9,0.77,0.73,-0.089,-0.62,4.52
1,6017.92,1.36,1.11,0.185,0.341,4.22
1,5500.86,0.86,0.96,0.062,-0.214,4.55
1,5673.64,0.99,1.01,0.141,-0.039,4.45
1,5499.0,0.9,0.96,-0.16,-0.179,4.52
2,5672.02,0.97,1.01,-0.046,-0.06,4.47
1,5811.26,1.25,1.04,-0.218,0.207,4.26
1,6079.73,2.15,1.14,-0.159,0.755,3.83
1,5380.12,1.0,0.93,0.124,-0.122,4.41
1,6244.51,1.57,1.21,-0.28,0.529,4.13
1,5353.54,0.92,0.93,0.277,-0.201,4.48
1,5794.09,1.07,1.04,0.2,0.063,4.4
2,5104.0,0.95,0.86,0.13,-0.261,4.42
2,5191.0,0.9,0.89,0.152,-0.271,4.48
1,5618.34,1.0,0.99,-0.053,-0.048,4.43
1,5838.35,2.26,1.05,0.167,0.728,3.75
1,3430.0,0.27,0.27,-0.25,-2.022,5.0
2,5408.89,0.93,0.94,0.28,-0.18,4.48
1,5040.89,0.79,0.84,0.161,-0.444,4.57
1,5582.29,0.99,0.99,0.29,-0.064,4.44
1,4889.31,0.76,0.8,-0.375,-0.524,4.58
2,5170.32,0.84,0.88,0.117,-0.342,4.53
1,5363.89,0.82,0.93,0.158,-0.296,4.58
1,5106.6,0.77,0.86,-0.061,-0.434,4.59
1,5623.39,1.09,1.0,-0.403,0.029,4.36
1,5412.84,0.89,0.94,-0.044,-0.214,4.51
1,5481.48,0.92,0.96,0.287,-0.163,4.49
1,5261.33,1.02,0.9,0.352,-0.141,4.37
1,5799.81,1.72,1.04,0.241,0.477,3.99
1,5583.99,0.98,0.99,0.192,-0.078,4.45
1,5902.23,1.05,1.07,0.1,0.079,4.43
1,5282.95,0.96,0.91,-0.089,-0.193,4.44
2,5138.5,0.85,0.87,0.406,-0.348,4.52
1,5652.97,1.0,1.0,0.161,-0.033,4.44
2,5245.0,0.9,0.9,0.03,-0.258,4.48
1,5613.0,1.31,0.99,0.27,0.189,4.2
1,5647.0,1.39,1.21,0.34,0.299,4.24
1,5102.59,0.78,0.86,-0.052,-0.428,4.59
1,5554.67,1.57,0.98,-0.254,0.326,4.04
3,5825.0,1.54,1.05,0.31,0.392,4.08
2,5432.54,0.85,0.95,0.147,-0.248,4.56
2,5330.96,0.76,0.92,-0.029,-0.382,4.65
1,5600.66,1.11,0.99,0.133,0.041,4.34
1,5262.93,0.74,0.9,-0.09,-0.418,4.65
3,5556.24,0.95,0.98,0.18,-0.111,4.47
1,3691.0,0.54,0.54,0.063,-1.305,4.7
1,5793.0,1.21,1.04,-0.03,0.173,4.29
3,5807.76,0.94,1.04,0.047,-0.04,4.51
5,4925.0,0.64,0.69,-0.37,-0.678,4.68
5,4842.0,0.73,0.79,-0.33,-0.578,4.61
1,6142.88,1.31,1.16,-0.105,0.341,4.27
1,6176.34,1.22,1.18,-0.238,0.291,4.34
2,6049.15,1.45,1.13,0.166,0.406,4.17
1,5583.62,1.02,0.99,-0.816,-0.042,4.42
1,6039.82,1.42,1.12,-0.312,0.385,4.18
1,5346.96,0.84,0.92,0.16,-0.283,4.55
1,5497.0,0.94,0.96,0.09,-0.14,4.48
1,5576.0,0.9,0.98,0.05,-0.157,4.52
1,5775.73,1.41,1.04,-0.245,0.302,4.15
1,6224.04,1.35,1.2,0.051,0.389,4.26
1,6188.83,1.41,1.19,-0.422,0.421,4.21
1,6296.98,1.96,1.23,0.142,0.735,3.94
1,6102.5,1.39,1.15,-0.176,0.382,4.21
1,5342.68,2.15,0.92,-0.247,0.532,3.74
1,5798.73,1.73,1.04,-0.015,0.483,3.98
1,5581.5,1.04,0.99,0.178,-0.024,4.4
1,5476.78,1.74,0.96,0.059,0.39,3.94
1,6291.71,1.33,1.23,0.002,0.398,4.28
1,6420.67,1.83,1.29,-0.184,0.71,4.02
1,6284.97,1.42,1.23,-0.049,0.451,4.22
1,5429.4,0.84,0.95,-0.495,-0.259,4.57
2,5906.74,1.55,1.07,-0.415,0.418,4.09
1,5654.78,0.98,1.0,0.197,-0.053,4.46
4,6149.0,1.51,1.17,0.16,0.467,4.15
1,5409.77,0.85,0.94,-0.208,-0.253,4.55
2,5511.66,1.26,0.97,0.29,0.119,4.23
1,6261.79,1.23,1.22,-0.155,0.324,4.34
2,5139.72,0.89,0.87,0.272,-0.299,4.47
1,5777.2,1.06,1.04,0.044,0.051,4.41
1,4852.86,0.94,0.79,-0.191,-0.356,4.39
1,5518.52,0.96,0.97,0.043,-0.112,4.46
1,4750.2,0.82,0.76,0.066,-0.507,4.49
4,5875.23,1.26,1.06,0.126,0.231,4.26
4,5793.0,1.24,1.08,0.12,0.194,4.28
1,5521.79,1.04,0.97,0.08,-0.041,4.39
1,5435.15,1.43,0.95,-0.054,0.209,4.1
1,5483.74,1.04,0.96,0.388,-0.051,4.38
2,5700.0,0.99,0.91,-0.1,-0.021,4.4
2,5638.0,0.93,0.81,-0.29,-0.097,4.4
2,5757.89,1.25,1.03,-0.192,0.192,4.25
1,5726.07,1.21,1.02,0.184,0.151,4.28
1,5933.0,1.84,1.35,0.11,0.618,4.03
1,5974.0,2.08,1.1,0.17,0.696,3.84
1,5171.07,1.04,0.88,0.256,-0.159,4.35
1,3674.0,0.5,0.53,0.21,-1.385,4.76
1,5648.27,1.09,1.0,0.114,0.037,4.36
1,5128.33,0.73,0.86,0.133,-0.481,4.65
1,5674.41,1.4,1.01,0.062,0.265,4.15
2,4996.0,0.76,0.83,-0.05,-0.484,4.59
1,5652.17,2.09,1.0,-0.138,0.604,3.8
1,5283.54,0.92,0.91,0.221,-0.223,4.47
1,5294.85,0.82,0.91,0.187,-0.317,4.56
1,5253.77,0.86,0.9,0.259,-0.298,4.53
1,5230.88,0.95,0.89,-0.019,-0.213,4.43
1,5828.81,1.44,1.05,0.238,0.332,4.14
1,5415.15,0.99,0.94,0.425,-0.123,4.42
1,5423.64,0.92,0.94,0.117,-0.176,4.48
1,5605.14,0.82,0.99,-0.276,-0.222,4.61
1,5654.67,1.61,1.0,0.04,0.376,4.03
1,5730.42,1.54,1.02,0.214,0.36,4.07
1,4940.93,0.77,0.81,-0.579,-0.494,4.57
2,6025.52,1.36,1.12,-0.106,0.344,4.22
1,6016.43,1.49,1.11,-0.187,0.416,4.14
2,5146.47,0.74,0.87,-0.034,-0.457,4.63
1,6136.25,1.49,1.16,0.085,0.451,4.16
1,5582.19,0.93,0.99,-0.436,-0.117,4.49
1,5668.0,0.99,1.08,0.43,-0.046,4.48
1,5482.59,1.06,0.96,0.338,-0.038,4.37
1,5567.78,1.86,0.98,0.111,0.475,3.89
1,5665.91,1.16,1.01,0.042,0.095,4.31
1,6439.23,1.91,1.3,-0.134,0.753,3.99
1,5362.23,0.85,0.93,0.029,-0.267,4.54
1,5076.34,0.73,0.85,0.035,-0.498,4.64
1,5681.6,1.17,1.01,-0.307,0.11,4.31
2,5411.49,0.87,0.94,-0.03,-0.231,4.53
1,4664.23,0.7,0.74,0.199,-0.683,4.62
1,4568.33,0.82,0.72,-0.017,-0.583,4.47
1,4334.53,0.63,0.68,0.218,-0.895,4.67
1,6112.9,1.31,1.15,0.085,0.336,4.26
4,6174.0,1.3,1.17,-0.073,0.342,4.27
4,6298.14,1.35,1.24,-0.089,0.415,4.27
1,6306.47,1.33,1.24,0.091,0.403,4.28
1,5753.71,1.38,1.03,0.063,0.274,4.17
1,6013.42,1.65,1.11,-0.093,0.506,4.05
1,5595.29,1.04,0.99,0.002,-0.022,4.4
1,5933.64,1.22,1.08,-0.093,0.222,4.3
1,6213.0,1.49,1.21,-0.055,0.605,4.17
1,6179.0,1.58,1.18,-0.05,0.517,4.11
6,4613.0,0.66,0.73,0.07,-0.745,4.66
6,4540.0,0.68,0.73,0.04,-0.77,4.64
1,5928.59,1.25,1.08,0.023,0.241,4.28
2,5734.31,1.07,1.02,0.017,0.05,4.39
1,6099.13,1.67,1.15,-0.192,0.541,4.05
1,5664.08,1.66,1.01,-0.376,0.407,4.0
3,4500.0,0.58,0.71,-0.18,-0.902,4.76
1,5610.15,1.53,0.99,-0.082,0.323,4.06
1,6720.56,1.75,1.43,0.015,0.752,4.11
1,4797.24,0.94,0.78,0.186,-0.374,4.38
1,5162.79,0.79,0.87,0.01,-0.398,4.58
5,5309.19,0.96,0.91,0.211,-0.185,4.44
1,5975.64,1.07,1.1,0.12,0.122,4.42
1,6160.28,1.31,1.17,-0.329,0.349,4.27
1,5750.35,1.02,1.03,-0.12,0.012,4.43
1,5927.07,1.57,1.08,0.102,0.437,4.08
1,3965.18,0.73,0.62,-0.323,-0.921,4.5
1,4655.78,0.77,0.74,-0.193,-0.605,4.54
1,5654.59,2.06,1.0,0.104,0.594,3.81
1,5994.9,1.86,1.1,0.098,0.605,3.94
1,5950.0,1.82,1.26,0.145,0.573,4.02
1,6224.98,2.23,1.2,0.096,0.827,3.82
1,6376.52,1.47,1.27,0.127,0.51,4.2
1,5576.31,0.94,0.98,0.039,-0.113,4.48
1,5529.64,0.91,0.97,-0.004,-0.157,4.51
1,4931.85,0.84,0.81,0.354,-0.427,4.5
2,5692.09,1.5,1.01,0.056,0.326,4.09
1,5725.95,1.07,1.02,-0.049,0.043,4.39
1,5914.17,1.09,1.08,0.071,0.12,4.39
1,6043.68,1.28,1.12,-0.491,0.296,4.27
1,6124.01,1.44,1.16,0.12,0.417,4.19
1,5815.18,1.03,1.05,-0.313,0.042,4.43
1,5820.63,0.94,1.05,-0.369,-0.043,4.52
1,5774.14,0.87,1.03,-0.581,-0.123,4.57
2,5328.0,2.04,0.92,0.17,0.481,3.78
1,4013.57,0.76,0.63,-0.265,-0.875,4.48
3,5754.0,1.05,1.03,0.03,0.037,4.41
3,5774.0,0.96,1.02,0.05,-0.038,4.49
1,5356.47,0.91,0.93,0.178,-0.215,4.49
1,6121.67,0.99,1.16,-0.509,0.096,4.51
1,5327.99,1.59,0.92,-0.01,0.264,4.0
1,6015.47,1.26,1.11,0.162,0.273,4.28
1,4550.0,6.3,1.31,0.11,1.225,2.95
1,6117.24,1.57,1.15,0.073,0.494,4.11
1,6096.31,2.02,1.14,-0.026,0.707,3.88
1,5782.74,1.32,1.04,0.253,0.245,4.21
1,6197.86,1.55,1.19,0.023,0.506,4.13
3,5904.34,1.82,1.07,0.138,0.558,3.95
1,5572.42,1.04,0.98,-0.301,-0.03,4.4
1,5568.88,0.92,0.98,-0.166,-0.133,4.5
1,4427.4,0.77,0.69,-0.099,-0.684,4.5
2,5655.0,0.92,1.0,-0.15,-0.106,4.51
1,5875.0,1.49,1.06,0.099,0.378,4.12
1,4784.03,0.7,0.77,0.206,-0.639,4.64
2,5660.37,1.44,1.01,0.143,0.281,4.13
1,5640.59,1.64,1.0,-0.258,0.391,4.01
2,4715.0,0.74,0.76,0.33,-0.613,4.58
1,5505.07,1.03,0.97,-0.44,-0.057,4.4
1,5312.02,0.93,0.91,-0.409,-0.206,4.46
1,4719.72,0.76,0.76,0.189,-0.585,4.55
1,5619.0,1.27,1.03,0.11,0.009,4.24
1,5458.53,1.02,0.95,0.076,-0.078,4.4
1,5501.23,0.97,0.96,0.171,-0.109,4.45
2,5088.18,0.77,0.85,-0.039,-0.442,4.59
1,5632.0,1.45,1.0,0.2,0.281,4.11
1,4950.3,0.7,0.81,0.257,-0.572,4.65
1,5921.42,1.01,1.08,0.054,0.052,4.46
1,4834.46,0.83,0.78,0.074,-0.468,4.49
1,5471.71,0.8,0.96,0.106,-0.282,4.61
1,6848.93,1.66,1.48,0.033,0.738,4.17
1,5740.0,0.95,1.03,0.03,-0.052,4.49
1,4508.31,0.79,0.71,-0.061,-0.629,4.49
1,5443.81,0.83,0.95,0.077,-0.261,4.58
1,5368.85,0.81,0.93,0.148,-0.306,4.59
1,6022.29,1.09,1.12,-0.063,0.148,4.41
2,5216.22,0.78,0.89,0.184,-0.389,4.6
2,5843.0,0.95,1.05,-0.18,-0.025,4.51
1,4299.97,0.7,0.67,-0.062,-0.821,4.57
1,6837.07,1.45,1.48,-0.039,0.618,4.28
1,5513.7,0.78,0.97,0.173,-0.299,4.64
1,5200.66,0.83,0.88,0.07,-0.344,4.55
2,4783.72,0.81,0.77,0.381,-0.512,4.51
1,5180.95,0.72,0.88,-0.035,-0.476,4.67
1,5186.7,0.86,0.88,0.131,-0.32,4.52
1,5506.0,0.94,0.97,0.1,-0.133,4.47
1,5791.45,1.34,1.04,-0.006,0.262,4.2
1,5633.52,0.96,1.0,0.137,-0.081,4.48
1,6489.06,1.42,1.33,-0.207,0.511,4.25
1,5596.74,0.94,0.99,0.025,-0.108,4.49
1,5515.94,1.04,0.97,0.221,-0.047,4.39
1,4774.0,0.75,0.77,0.21,-0.585,4.58
1,5054.63,0.81,0.84,0.322,-0.413,4.55
2,5521.54,1.03,0.97,-0.205,-0.05,4.4
1,4773.36,0.76,0.77,-0.051,-0.57,4.56
1,5830.38,1.3,1.05,0.238,0.242,4.23
1,6106.64,1.66,1.15,-0.043,0.538,4.06
1,3842.0,0.6,0.61,-0.03,0.072,4.84
1,3800.0,0.6,0.62,0.04,-1.172,4.04
4,3415.0,0.3,0.27,-0.46,-1.948,4.86
2,3096.0,0.22,0.18,-0.15,-2.42,5.04
1,3381.0,0.25,0.24,-0.13,-2.146,4.87
1,3643.0,0.5,0.5,-0.12,-1.387,4.77
1,3950.0,0.58,0.59,0.41,-1.125,4.64
3,2960.0,0.18,0.14,-0.09,-2.638,5.12
3,2960.0,0.17,0.14,-0.09,-2.697,5.12
2,2850.0,0.16,0.12,-0.028,-2.841,5.13
1,3475.0,0.43,0.43,-0.05,-1.699,4.95
2,3358.0,0.38,0.38,0.06,-1.783,4.85
2,3360.0,0.38,0.38,0.09,-1.777,4.81
1,5443.0,0.95,0.77,0.27,-0.149,4.35
1,7554.0,2.1,1.72,0.0,1.176,4.0
1,7800.0,1.92,1.75,0.0,1.087,4.1
1,5991.97,2.17,1.1,-0.049,0.74,3.8
1,5605.83,1.07,0.99,0.039,0.011,4.37
1,6143.23,1.25,1.16,-0.046,0.302,4.31
1,5848.83,1.79,1.06,0.412,0.531,3.96
1,5819.0,1.79,1.3,0.25,0.517,4.04
1,6527.7,1.71,1.34,-0.29,0.678,4.1
1,6057.0,1.24,1.01,-0.26,0.283,4.04
1,5820.0,1.64,1.26,0.27,0.446,4.09
1,5321.0,0.86,0.91,0.12,-0.292,4.48
1,5550.0,1.16,0.96,0.2,0.101,4.1
1,5700.0,1.77,1.07,0.0,0.514,4.05
1,5427.85,0.91,0.95,0.016,-0.187,4.49
1,5111.92,0.86,0.86,-0.189,-0.342,4.5
1,4730.0,0.75,0.77,0.11,-0.592,4.7
1,6075.0,1.24,1.14,0.28,0.277,4.31
1,4800.0,0.98,0.78,0.22,-0.339,4.35
1,6210.0,1.32,1.3,0.37,0.371,4.31
1,6210.0,1.23,1.19,0.37,0.31,4.33
1,5924.0,1.25,1.08,0.37,0.241,4.28
1,6325.0,1.53,1.25,0.11,0.529,4.16
1,5734.0,0.95,0.97,0.017,-0.058,4.47
1,5629.0,1.0,0.94,-0.078,-0.102,4.41
1,6163.81,1.17,1.17,0.212,0.249,4.37
2,4340.85,0.83,0.68,0.034,-0.654,4.43
1,4910.0,0.77,0.8,0.2,-0.51,4.57
1,5013.0,0.8,0.84,0.171,-0.438,4.55
1,6124.0,1.25,1.16,0.016,0.3,4.3
1,6007.0,1.27,1.15,-0.041,0.279,4.29
1,6207.39,1.73,1.19,-0.069,0.601,4.04
1,5215.0,0.85,0.9,0.103,-0.318,4.53
1,5747.0,1.08,1.13,0.377,0.056,4.43
1,5052.0,0.72,0.82,-0.025,-0.514,4.64
1,6387.0,1.56,1.41,0.276,0.563,4.2
1,5738.0,1.31,1.03,0.025,0.228,4.21
1,4309.0,0.7,0.72,0.252,-0.821,4.61
1,3071.0,0.21,0.18,-0.2,-2.445,5.04
1,2800.0,0.12,0.1,0.07,-3.078,5.26
1,4412.68,0.92,0.69,-0.199,-0.543,4.35
2,5844.0,1.02,1.03,0.156,0.032,4.44
1,5788.0,1.09,1.03,0.14,0.078,4.38
1,6138.86,1.3,1.16,0.159,0.334,4.28
1,6166.0,1.4,1.27,0.09,0.408,4.23
2,5951.0,1.06,1.13,0.2,0.097,4.44
1,5756.0,1.09,1.08,0.318,0.067,4.4
1,3572.0,0.53,0.56,0.323,-1.385,4.74
1,5757.0,1.15,1.01,0.14,0.114,4.32
2,5958.2,1.46,1.09,-0.25,0.384,4.15
2,4734.0,0.73,0.75,0.05,-0.623,4.6
1,6311.0,1.81,1.35,-0.1,0.671,4.05
2,4250.0,0.69,0.68,0.2,-0.854,4.6
1,6122.0,1.16,1.12,0.0,0.231,4.56
6,5805.0,0.96,1.04,0.075,-0.027,4.49
1,5415.0,0.94,0.94,0.191,-0.169,4.47
1,5158.0,0.78,0.84,-0.002,-0.403,4.57
1,4804.0,0.74,0.78,0.067,-0.577,4.59
1,6046.0,1.93,1.46,0.395,0.653,4.03
1,6054.0,1.96,1.47,0.38,0.642,4.02
1,4617.0,0.7,0.73,0.017,-0.701,4.61
1,5446.0,0.96,1.01,0.29,-0.135,4.47
1,5394.0,0.96,0.98,0.348,-0.151,4.46
1,5710.0,1.45,1.23,0.44,0.304,4.19
1,3437.0,0.46,0.46,0.05,-1.571,4.8
1,3476.0,0.51,0.51,0.05,-1.469,4.8
1,3553.0,0.48,0.48,0.041,-1.487,4.77
1,3872.0,0.63,0.64,0.05,-1.097,4.65
1,3997.0,0.62,0.63,0.33,-1.054,4.64
1,4722.0,0.72,0.75,0.034,-0.629,4.59
4,5213.0,0.86,0.89,0.168,-0.301,4.51
1,5205.0,0.87,0.9,0.223,-0.3,4.51
1,5497.0,0.98,1.01,0.297,-0.101,4.46
3,5282.0,0.85,0.87,0.069,-0.293,4.52
3,5320.0,0.85,0.86,-0.02,-0.285,4.52
3,4227.0,0.67,0.68,-0.1,-0.889,4.57
3,4227.0,0.65,0.66,-0.1,-0.857,4.57
2,3573.0,0.42,0.44,-0.08,-1.58,4.83
2,3618.0,0.44,0.43,-0.195,-1.538,4.79
1,5499.0,0.85,0.9,-0.049,-0.22,4.53
2,5065.0,0.79,0.88,0.182,-0.426,4.58
1,5690.0,1.06,1.06,0.07,0.029,4.37
1,3799.0,0.57,0.54,-0.01,-1.212,4.68
1,5457.0,0.84,0.88,-0.079,-0.243,4.53
2,5225.0,1.01,0.89,0.07,-0.167,4.24
2,5388.0,0.96,0.96,0.257,-0.155,4.45
2,5718.0,1.56,1.16,0.283,0.368,4.12
1,5603.0,1.66,1.17,0.44,0.39,4.05
1,5567.0,1.7,1.16,0.405,0.402,4.04
1,5752.0,1.45,1.22,0.397,0.321,4.19
1,5889.0,1.41,1.44,0.49,0.334,4.39
1,5397.0,0.9,0.97,0.16,-0.222,4.48
1,6274.0,1.93,1.46,0.119,0.713,4.03
2,5723.2,1.52,1.02,-0.4,0.348,4.08
2,5493.0,0.84,0.93,0.017,-0.236,4.56
2,5464.0,0.83,0.91,0.04,-0.26,4.64
2,5793.0,1.01,1.04,0.164,0.017,4.44
2,5735.0,1.02,1.04,0.149,0.01,4.43
2,6117.0,1.53,1.31,0.25,0.471,4.1
2,4635.0,0.76,0.79,0.328,-0.622,4.58
1,4115.0,0.61,0.6,0.012,-1.013,4.64
1,5510.0,0.92,0.99,0.28,-0.152,4.5
1,5811.0,1.02,0.99,-0.028,0.033,4.41
1,5840.0,1.02,0.98,-0.09,0.048,4.41
1,7690.0,1.92,1.9,0.09,1.068,4.15
1,5986.0,1.26,1.01,-0.159,0.264,4.24
1,6008.0,1.17,1.1,-0.492,0.285,4.26
1,5841.0,1.62,1.23,0.226,0.441,4.11
1,5224.0,0.75,0.77,-0.294,-0.42,4.56
1,5460.0,0.91,0.95,0.146,-0.176,4.5
1,3412.0,0.38,0.37,0.37,-1.755,4.85
1,5801.0,1.02,1.0,0.019,0.024,4.42
1,3185.0,0.28,0.25,-0.07,-2.155,4.95
1,3810.0,0.47,0.5,-0.1,-1.373,4.79
